y	x1	x2
3.0	4.01973	4.04284
5.0	4.2323	4.27206
4.0	4.33174	4.31645
4.0	3.77324	3.7106
3.0	2.74499	2.72884
5.0	4.51783	4.51323
1.0	4.13459	4.16124
5.0	3.35051	3.27939
4.0	3.62056	3.62074
4.0	3.50625	3.46574
3.0	3.30717	3.32771
3.0	2.73766	2.73882
3.0	2.94821	2.96298
4.0	4.03411	4.03985
3.0	3.52838	3.49916
4.0	4.40104	4.40181
3.0	3.44947	3.46482
4.0	3.75746	3.77087
4.0	3.68627	3.68221
4.0	3.94033	3.95192
3.0	3.67077	3.65807
5.0	4.17089	4.16507
4.0	3.82602	3.81887
5.0	3.83674	3.86913
2.0	3.80389	3.8029
1.0	3.88615	3.85341
3.0	4.17839	4.21837
3.0	3.14005	3.15221
4.0	3.83711	3.81587
3.0	3.30101	3.30969
3.0	4.04794	4.06198
4.0	3.79044	3.79569
5.0	3.3696	3.36696
3.0	2.84903	2.83405
5.0	3.79058	3.78171
4.0	4.20894	4.20115
5.0	3.7773	3.76065
3.0	2.85393	2.82979
1.0	2.43045	2.44151
4.0	4.28577	4.28187
3.0	3.58679	3.60577
4.0	3.58239	3.5801
3.0	3.50817	3.54751
3.0	3.09099	3.10735
4.0	3.32944	3.34893
4.0	3.89303	3.88111
4.0	3.68557	3.63998
5.0	3.80245	3.80191
3.0	3.62878	3.63777
3.0	3.06828	3.05724
5.0	4.48536	4.45608
2.0	3.26282	3.25362
3.0	3.76861	3.76094
4.0	4.11231	4.12663
3.0	3.20409	3.19966
4.0	3.57958	3.57794
4.0	4.01468	4.03535
4.0	3.77829	3.75789
3.0	3.06808	3.09476
3.0	3.41155	3.45083
4.0	3.78376	3.78374
3.0	3.10048	3.10768
4.0	3.82168	3.82486
5.0	3.73014	3.69015
4.0	3.62032	3.62556
4.0	2.96028	2.97451
3.0	3.49211	3.47255
4.0	4.11013	4.09393
4.0	3.0746	3.08442
3.0	3.13341	3.13974
3.0	3.72864	3.74265
3.0	2.87155	2.90479
3.0	3.59252	3.62199
4.0	3.94102	3.90736
4.0	3.72147	3.73507
3.0	3.05519	3.03206
4.0	4.22718	4.24882
4.0	3.84353	3.81182
3.0	3.52469	3.55657
4.0	3.70478	3.64943
3.0	2.77588	2.75866
5.0	4.57606	4.57834
3.0	3.02021	3.00829
3.0	2.6648	2.617
4.0	3.86633	3.82326
4.0	3.74394	3.75152
4.0	4.02341	4.00474
4.0	3.93012	3.93323
5.0	3.85547	3.88064
5.0	4.49757	4.50521
4.0	3.23388	3.22433
2.0	2.86392	2.85946
3.0	3.85974	3.87632
4.0	3.56318	3.58003
4.0	3.36569	3.35502
4.0	3.81011	3.78286
3.0	2.89317	2.92122
4.0	3.96334	3.95049
4.0	4.13993	4.1311
4.0	3.29978	3.30463
3.0	3.74287	3.74569
3.0	3.29531	3.29932
5.0	3.79964	3.81869
4.0	3.68118	3.60032
4.0	4.24332	4.25032
4.0	3.99206	3.99787
4.0	4.27014	4.20939
5.0	4.36775	4.37272
4.0	3.72859	3.72901
4.0	3.99455	3.96108
4.0	4.70596	4.69904
4.0	4.27594	4.27624
4.0	3.61688	3.6035
4.0	3.85151	3.85092
3.0	3.83882	3.85593
4.0	3.94837	3.94741
4.0	4.60802	4.58476
2.0	3.22093	3.18773
4.0	4.04733	4.07643
4.0	3.76188	3.76979
4.0	3.64926	3.64984
3.0	3.30131	3.28152
5.0	4.4471	4.47349
5.0	3.84065	3.88478
3.0	3.03861	3.00548
3.0	3.17803	3.17701
4.0	3.90186	3.91023
4.0	4.22612	4.2535
5.0	3.89248	3.88343
5.0	3.58672	3.59508
5.0	3.6623	3.58697
3.0	3.37852	3.36116
4.0	3.23856	3.25246
4.0	3.99891	3.9995
3.0	3.03125	2.97542
2.0	2.79033	2.76294
4.0	3.7271	3.7313
2.0	3.7736	3.76145
4.0	4.47131	4.48968
4.0	4.20597	4.2118
3.0	3.34893	3.35613
4.0	4.02566	3.99681
3.0	3.068	3.07377
5.0	4.66572	4.61484
4.0	4.04487	4.02843
5.0	3.87089	3.84704
5.0	3.72068	3.70903
3.0	2.78893	2.79567
3.0	3.43933	3.41234
2.0	2.89487	2.9025
3.0	3.8497	3.87578
5.0	4.17331	4.17633
4.0	4.04545	4.01188
3.0	3.716	3.73573
3.0	3.53226	3.52511
4.0	4.61041	4.59127
3.0	3.69742	3.69484
4.0	3.59274	3.57343
4.0	3.78	3.77215
4.0	4.51547	4.45441
4.0	3.94483	3.93204
5.0	4.55817	4.56357
3.0	3.73316	3.74895
4.0	3.82375	3.77824
4.0	3.56367	3.56046
3.0	3.8847	3.84772
4.0	3.89445	3.90014
4.0	3.75248	3.7813
4.0	4.01328	3.99828
3.0	3.69822	3.72249
4.0	3.76739	3.77433
3.0	3.4964	3.49788
3.0	2.60328	2.59597
5.0	4.34488	4.37588
3.0	3.61234	3.5843
4.0	3.7099	3.70395
4.0	4.17871	4.21215
4.0	3.82557	3.84176
3.0	3.36345	3.38883
5.0	3.81048	3.79733
4.0	3.65843	3.66536
3.0	3.93503	3.91111
3.0	3.14885	3.18698
3.0	3.57616	3.55581
2.0	3.48245	3.47159
3.0	2.90302	2.83311
4.0	3.47833	3.47225
3.0	3.83649	3.85167
3.0	3.06346	3.06596
4.0	3.69195	3.71328
3.0	3.41169	3.41895
4.0	3.64355	3.61907
4.0	4.30659	4.28596
2.0	3.11789	3.11346
2.0	3.03938	3.06908
4.0	4.4725	4.48366
2.0	3.30282	3.32168
4.0	3.79464	3.78794
3.0	3.19405	3.19892
4.0	4.12035	4.12151
3.0	2.84542	2.83425
3.0	3.31592	3.29407
3.0	3.68095	3.68514
4.0	4.24114	4.24067
3.0	3.45045	3.48683
4.0	4.27562	4.24582
3.0	3.08249	3.04824
4.0	4.1053	4.10445
4.0	3.66293	3.68583
4.0	3.88696	3.9017
4.0	3.39128	3.37098
3.0	3.37626	3.38106
4.0	3.80275	3.80987
3.0	3.91611	3.90777
2.0	3.93718	3.91683
5.0	3.70418	3.69389
4.0	3.74255	3.74127
4.0	3.81493	3.8167
3.0	2.62046	2.6238
4.0	4.26583	4.29415
5.0	3.66185	3.64431
3.0	3.39924	3.41823
4.0	3.86748	3.87865
4.0	4.01222	3.99597
4.0	3.65319	3.59039
3.0	3.66864	3.66558
5.0	3.83783	3.83528
5.0	3.98764	4.00624
3.0	3.77629	3.74052
3.0	3.37039	3.366
3.0	3.42363	3.42544
5.0	3.89985	3.88997
3.0	3.35827	3.3234
4.0	4.06144	4.07184
3.0	2.90422	2.87383
4.0	2.96442	2.9932
3.0	3.35252	3.33919
4.0	4.13389	4.15589
3.0	3.46604	3.45009
3.0	3.22843	3.24443
2.0	2.28886	2.30358
4.0	3.94758	3.93629
4.0	3.93262	3.92358
3.0	3.72951	3.74527
3.0	3.30852	3.29919
4.0	3.15648	3.15307
4.0	3.6573	3.63775
2.0	3.25468	3.23842
4.0	4.12053	4.11717
4.0	3.48323	3.51885
3.0	3.26215	3.2185
1.0	2.8534	2.83194
4.0	2.79631	2.78833
4.0	3.53125	3.54124
1.0	2.92574	2.90256
3.0	3.11977	3.10887
3.0	3.76468	3.77383
3.0	3.12531	3.1349
4.0	4.31675	4.30945
3.0	3.77027	3.76658
4.0	3.70674	3.70025
5.0	4.26543	4.2588
2.0	3.21113	3.18005
2.0	2.9946	3.01457
3.0	3.73071	3.72232
1.0	3.05128	2.97474
4.0	4.19416	4.20339
3.0	3.68561	3.71371
5.0	4.24361	4.24784
4.0	3.24541	3.25531
3.0	3.60274	3.63504
4.0	3.20934	3.21039
4.0	3.8521	3.86252
3.0	3.844	3.86975
4.0	3.54993	3.58222
5.0	3.89426	3.88797
5.0	4.16106	4.15739
3.0	3.41639	3.41387
4.0	2.93522	2.92408
5.0	4.88829	4.86983
3.0	3.92527	3.92691
3.0	3.08955	3.1046
4.0	3.67031	3.66649
3.0	3.60125	3.58233
5.0	3.94875	3.93438
4.0	3.22528	3.22921
2.0	3.35252	3.32793
5.0	4.6179	4.60823
4.0	3.9062	3.88799
4.0	3.38429	3.37891
4.0	3.83667	3.84001
4.0	3.63007	3.62525
4.0	4.09562	4.08698
4.0	3.87502	3.91107
3.0	3.9074	3.89334
4.0	3.95363	3.96448
3.0	3.8801	3.83368
4.0	4.07956	4.09085
4.0	3.88813	3.93125
3.0	2.678	2.66919
4.0	3.84442	3.84897
5.0	4.32746	4.34964
4.0	3.68402	3.70127
4.0	4.30815	4.28535
3.0	3.36606	3.39756
5.0	3.83189	3.82836
4.0	3.3158	3.30243
4.0	3.98939	4.01707
4.0	3.35954	3.33405
4.0	4.107	4.09219
2.0	3.2003	3.17928
4.0	4.01583	4.03202
3.0	3.09611	3.13053
1.0	2.83846	2.83594
3.0	3.76269	3.78256
4.0	3.74144	3.69734
4.0	4.00286	4.03249
4.0	3.69113	3.71093
4.0	3.6019	3.6193
4.0	3.52618	3.51854
3.0	4.21789	4.20632
5.0	4.47333	4.48791
3.0	3.42515	3.42179
4.0	4.23506	4.24641
3.0	3.15184	3.17396
4.0	3.94515	3.92948
4.0	3.9806	3.9737
4.0	3.88918	3.89396
5.0	3.90551	3.87438
5.0	3.22946	3.22865
4.0	3.82274	3.81493
2.0	3.30733	3.26869
3.0	3.71302	3.71029
5.0	3.70965	3.70722
4.0	3.58721	3.53315
4.0	3.90451	3.91404
4.0	3.02872	3.01626
4.0	4.21414	4.20523
4.0	2.30786	2.30845
2.0	3.0794	3.05484
3.0	2.90063	2.88799
3.0	3.47302	3.4323
4.0	3.7188	3.71153
4.0	4.07147	4.08042
2.0	2.74508	2.77229
4.0	4.0239	4.00842
4.0	3.75475	3.73397
4.0	4.11773	4.13443
4.0	3.58765	3.59258
3.0	2.78511	2.76722
4.0	3.72274	3.69738
3.0	3.75101	3.73478
3.0	3.51043	3.53044
4.0	3.99517	3.96255
4.0	4.57577	4.5877
5.0	4.23168	4.2676
3.0	3.84158	3.8449
3.0	3.38152	3.39001
4.0	3.96405	3.95103
3.0	3.21704	3.19161
4.0	3.7894	3.81788
4.0	3.9613	3.99616
4.0	3.89204	3.90896
5.0	4.41182	4.39704
2.0	2.46864	2.46977
4.0	3.33806	3.35318
5.0	3.99868	4.02006
3.0	3.45461	3.45603
4.0	3.18024	3.18661
3.0	3.49531	3.49539
4.0	3.60712	3.60244
4.0	3.6784	3.65551
5.0	3.69964	3.6763
3.0	3.49879	3.51412
4.0	3.72899	3.73017
4.0	3.75107	3.72823
3.0	3.49541	3.49445
3.0	2.97755	2.95645
3.0	4.32117	4.31451
4.0	3.89238	3.89098
4.0	4.28658	4.25656
4.0	3.74901	3.7332
4.0	3.60044	3.59162
3.0	3.88015	3.90561
5.0	3.51948	3.51089
3.0	2.99774	3.01055
3.0	3.35114	3.38478
5.0	3.883	3.89776
4.0	4.23532	4.24905
4.0	4.03112	3.9853
4.0	3.46246	3.47175
4.0	4.30841	4.31571
4.0	3.89492	3.94123
4.0	4.14745	4.13689
4.0	4.00643	4.01931
5.0	3.99683	3.98828
4.0	3.79303	3.90223
5.0	4.36963	4.38828
4.0	4.17322	4.19979
4.0	3.32142	3.33563
5.0	4.3642	4.37294
3.0	3.43584	3.42152
3.0	3.46446	3.4531
1.0	2.73263	2.7324
5.0	3.58574	3.54478
3.0	2.92337	2.8927
2.0	3.30808	3.30376
3.0	3.78109	3.80197
3.0	3.29179	3.28118
4.0	3.81157	3.78654
5.0	4.45656	4.45328
4.0	4.41311	4.39574
4.0	3.88198	3.87359
5.0	3.30837	3.33608
5.0	3.17975	3.1739
4.0	3.92628	3.92268
5.0	3.97365	3.9492
4.0	3.96395	4.02122
5.0	3.94253	3.94027
1.0	2.18221	2.11438
4.0	3.39751	3.39078
4.0	3.3787	3.37999
5.0	4.25762	4.24016
5.0	3.7909	3.78874
2.0	2.90389	2.93395
3.0	3.64562	3.68493
2.0	2.8627	2.84351
4.0	3.50695	3.53058
4.0	4.14266	4.19487
5.0	4.00474	4.01708
4.0	4.03699	4.06578
5.0	4.55348	4.48857
5.0	4.21607	4.21916
3.0	3.5318	3.51943
3.0	3.56681	3.64041
3.0	3.45072	3.4922
4.0	3.43438	3.44347
3.0	3.22337	3.24736
4.0	3.80964	3.82482
4.0	3.98008	3.99812
4.0	3.5749	3.59308
3.0	3.4047	3.41477
4.0	3.45156	3.45023
4.0	4.0208	4.06889
3.0	3.66039	3.64478
3.0	3.75899	3.7267
2.0	2.98081	2.96585
4.0	4.137	4.1622
5.0	3.58292	3.5824
5.0	4.46542	4.48744
4.0	3.36113	3.35347
4.0	3.39251	3.41529
4.0	3.42746	3.44669
2.0	2.59015	2.55179
3.0	3.78036	3.77988
3.0	3.31769	3.29805
2.0	3.49953	3.48771
4.0	4.31502	4.30466
5.0	3.39466	3.3963
4.0	3.71328	3.7209
5.0	4.41677	4.41415
4.0	3.65679	3.67546
4.0	4.3199	4.30411
5.0	4.39099	4.38387
3.0	3.16921	3.13916
4.0	4.01002	4.02982
4.0	3.68233	3.66328
4.0	3.39653	3.39166
5.0	4.57781	4.5586
3.0	3.59392	3.57242
5.0	3.88038	3.87442
4.0	4.14868	4.12912
5.0	3.66838	3.68207
3.0	3.24126	3.25284
3.0	3.6213	3.62515
4.0	4.10352	4.07434
4.0	3.59669	3.62555
4.0	3.71013	3.69074
2.0	2.93972	2.91738
4.0	4.16298	4.17994
3.0	3.28105	3.32199
4.0	4.00932	4.03578
4.0	3.44406	3.41822
3.0	3.5157	3.53279
4.0	3.85406	3.88011
4.0	3.66362	3.64084
5.0	4.87684	4.88416
3.0	3.78388	3.78209
3.0	3.16081	3.19151
5.0	4.65663	4.64035
4.0	3.44644	3.43821
3.0	4.03042	4.03351
3.0	3.59249	3.60517
4.0	4.32471	4.34999
4.0	3.89648	3.91251
3.0	3.33724	3.34677
4.0	4.25639	4.26596
3.0	3.74278	3.77741
3.0	2.8315	2.78601
4.0	3.86144	3.86758
4.0	3.60724	3.61384
4.0	3.36789	3.38025
4.0	3.87032	3.87061
3.0	3.64234	3.60939
4.0	3.66838	3.68943
4.0	3.69482	3.70538
4.0	3.21881	3.17282
4.0	4.01744	3.99229
3.0	3.5435	3.5443
4.0	3.66367	3.66586
5.0	4.26425	4.29561
4.0	3.45324	3.44399
3.0	2.65044	2.64845
4.0	4.25323	4.26955
3.0	3.55712	3.56532
3.0	3.36647	3.36643
4.0	4.18127	4.18152
4.0	3.57021	3.54357
3.0	3.47579	3.46172
4.0	3.74924	3.76738
4.0	4.2819	4.24103
1.0	2.49703	2.501
3.0	3.68984	3.67596
4.0	3.99282	4.00802
2.0	3.1631	3.18302
5.0	4.11037	4.12416
2.0	4.0302	4.04191
3.0	3.4523	3.44891
4.0	3.67421	3.68944
3.0	3.80624	3.78816
4.0	4.37761	4.3894
3.0	3.75405	3.7411
5.0	4.14777	4.14226
5.0	3.94804	3.97102
4.0	3.80336	3.77238
4.0	3.86871	3.89155
4.0	3.84712	3.85213
5.0	3.95788	3.90799
4.0	4.39272	4.39387
3.0	2.99079	3.01102
3.0	3.35388	3.35783
4.0	3.68557	3.67803
4.0	4.00467	4.00701
4.0	3.52465	3.52022
4.0	4.21205	4.22236
5.0	3.84304	3.8332
5.0	3.93356	3.87907
2.0	3.38207	3.43896
2.0	3.01663	2.98037
4.0	3.82107	3.82448
3.0	2.81339	2.80118
4.0	4.19026	4.20134
5.0	4.40686	4.43218
5.0	4.37759	4.41306
4.0	4.03305	3.97891
4.0	3.54839	3.56924
4.0	3.9607	3.97608
4.0	4.00551	4.00234
4.0	3.77992	3.76815
4.0	3.81833	3.79567
4.0	4.32994	4.34796
4.0	4.05212	4.03574
4.0	3.42009	3.42893
3.0	3.42562	3.44419
4.0	3.90949	3.94363
3.0	3.61499	3.61665
3.0	3.29562	3.31538
3.0	3.69618	3.68384
3.0	2.40165	2.42629
4.0	3.97777	3.96328
3.0	3.55821	3.55091
5.0	4.86012	4.83622
3.0	3.267	3.23601
4.0	3.60263	3.62995
3.0	3.84935	3.85883
5.0	4.23131	4.24303
4.0	4.09153	4.10149
4.0	3.78352	3.79543
5.0	3.94036	3.95002
4.0	3.89013	3.88861
5.0	3.68048	3.65816
4.0	3.90228	3.91324
3.0	3.04679	3.07596
5.0	4.15937	4.16813
3.0	3.19129	3.19939
4.0	4.31545	4.29416
4.0	4.47891	4.44055
5.0	4.20019	4.15454
5.0	4.52129	4.52265
4.0	3.86788	3.87592
4.0	4.11105	4.13246
5.0	3.54782	3.51746
4.0	3.77871	3.81676
4.0	3.96784	3.96377
4.0	3.86981	3.86907
4.0	4.22726	4.20629
5.0	3.93525	3.94762
4.0	4.27596	4.27857
4.0	3.52165	3.54456
3.0	3.21711	3.23669
4.0	4.18646	4.184
4.0	3.71605	3.71394
2.0	4.13892	4.14439
5.0	3.84618	3.87495
4.0	4.00679	4.00636
3.0	4.21682	4.20044
4.0	4.2438	4.20178
4.0	4.5067	4.50448
3.0	3.59272	3.56343
4.0	3.9045	3.83293
5.0	3.55524	3.55897
3.0	3.22248	3.30381
3.0	4.23053	4.18501
4.0	3.26728	3.24388
3.0	3.63414	3.64537
3.0	2.57642	2.60047
3.0	3.26116	3.27503
4.0	3.54355	3.54741
4.0	3.8479	3.86166
4.0	3.38147	3.34308
4.0	3.85328	3.85982
4.0	3.37214	3.3673
2.0	3.4614	3.48299
5.0	4.4597	4.47751
4.0	4.15018	4.16155
4.0	4.06472	4.06114
3.0	3.48786	3.43067
4.0	3.71853	3.73168
4.0	3.79122	3.79105
3.0	3.05253	3.10817
3.0	3.66422	3.75229
4.0	4.09019	4.08475
4.0	3.79655	3.82238
4.0	3.83909	3.81861
3.0	3.31565	3.40246
4.0	4.13763	4.11246
4.0	3.8035	3.83076
4.0	3.625	3.61827
4.0	3.84156	3.86178
5.0	4.20846	4.20868
4.0	3.67496	3.62226
5.0	3.55819	3.56929
4.0	3.7136	3.72701
5.0	3.62889	3.59314
2.0	3.30029	3.29292
4.0	4.20082	4.20169
3.0	3.91063	3.91249
3.0	4.01851	4.01385
5.0	4.05857	4.06551
4.0	4.19715	4.18899
4.0	4.4972	4.52244
4.0	4.26114	4.26837
4.0	3.95004	3.94167
4.0	4.00597	4.04218
3.0	3.25199	3.24025
4.0	3.6374	3.66119
3.0	3.538	3.55977
4.0	3.79359	3.76542
3.0	3.21476	3.27075
3.0	3.43938	3.47968
4.0	3.96294	3.97871
4.0	3.7444	3.73763
4.0	3.74853	3.73846
4.0	4.14647	4.15396
3.0	3.3535	3.34413
4.0	3.21669	3.20456
4.0	4.74942	4.72729
5.0	3.68692	3.73036
4.0	3.85948	3.84962
5.0	4.20086	4.17621
3.0	3.37618	3.33272
4.0	4.03975	4.02915
4.0	3.17834	3.17591
4.0	4.08372	4.09381
3.0	3.11296	3.11474
5.0	4.10675	4.1117
5.0	4.3258	4.32264
3.0	3.55338	3.53352
2.0	3.03619	3.01205
3.0	4.01777	3.98394
5.0	4.05318	4.04239
3.0	3.34863	3.34095
4.0	4.00771	4.02863
4.0	3.17618	3.2042
4.0	3.81817	3.79359
3.0	3.46307	3.46724
4.0	4.11491	4.06187
2.0	3.17041	3.15331
4.0	3.85286	3.86371
5.0	4.02532	4.01965
4.0	3.12172	3.10988
5.0	4.53186	4.53238
3.0	3.0421	3.05903
3.0	3.34994	3.42787
4.0	3.62027	3.62783
4.0	3.63899	3.65968
3.0	3.06392	3.08246
3.0	3.83341	3.82387
4.0	3.48693	3.4917
4.0	3.88764	3.90013
4.0	3.41444	3.41704
4.0	3.52108	3.5321
3.0	3.11809	3.1666
4.0	3.98385	3.98129
4.0	3.16613	3.15108
5.0	3.81741	3.80234
3.0	2.83295	2.82937
4.0	4.09468	4.09185
3.0	3.03898	3.0177
3.0	2.71286	2.72243
3.0	3.32838	3.33825
4.0	3.51318	3.46991
4.0	3.95532	3.96445
2.0	2.98916	2.96331
4.0	4.20779	4.21063
4.0	3.81343	3.8336
4.0	3.69511	3.6871
4.0	3.78547	3.77552
4.0	3.74309	3.74646
2.0	2.67709	2.63978
3.0	3.2206	3.21409
4.0	4.05284	4.07422
4.0	3.64334	3.64917
4.0	4.15568	4.13549
2.0	2.68921	2.70987
4.0	4.05254	4.03077
4.0	3.65805	3.67142
3.0	4.23348	4.19661
4.0	4.16239	4.1342
5.0	4.03981	4.02722
4.0	4.08838	4.06387
4.0	3.61229	3.55438
4.0	3.56251	3.56797
4.0	3.41676	3.41112
3.0	3.57412	3.56289
4.0	3.93223	3.9285
4.0	4.04817	4.03359
4.0	3.56921	3.60827
3.0	2.80164	2.81535
4.0	4.01255	3.99206
4.0	3.47905	3.51101
4.0	3.72652	3.73744
5.0	4.66507	4.63629
3.0	2.89896	2.8872
4.0	3.27407	3.29093
4.0	3.41686	3.40636
1.0	2.82787	2.83139
5.0	4.15443	4.17921
4.0	3.74913	3.76423
4.0	4.12299	4.11554
5.0	3.9201	3.90289
5.0	4.76117	4.75476
3.0	3.18351	3.19734
5.0	3.34637	3.34995
5.0	4.03857	4.06534
3.0	3.59908	3.5882
3.0	3.3051	3.28497
4.0	3.07799	3.03822
1.0	3.59915	3.56464
4.0	4.09762	4.09669
4.0	3.14186	3.14699
5.0	4.09046	4.07861
4.0	3.75054	3.77153
4.0	3.73113	3.75541
4.0	3.15224	3.16622
4.0	4.05727	4.06421
4.0	3.96044	3.975
4.0	3.72931	3.72894
3.0	2.9534	2.94707
3.0	3.20355	3.19744
4.0	3.30418	3.30302
4.0	3.77512	3.74712
3.0	3.41864	3.43521
4.0	4.26587	4.26733
4.0	3.84449	3.85326
4.0	3.82597	3.81567
4.0	3.85831	3.86783
2.0	3.94853	3.94517
5.0	4.25835	4.27851
4.0	4.28263	4.2985
4.0	3.91827	3.93474
5.0	3.13235	3.16119
3.0	3.36613	3.40881
3.0	3.53251	3.52192
4.0	3.56115	3.56544
3.0	3.27035	3.29228
4.0	3.99502	3.99765
3.0	3.2509	3.24559
5.0	4.14967	4.14786
4.0	4.15173	4.16338
3.0	3.39835	3.39505
5.0	3.9086	3.9287
4.0	2.82059	2.85841
4.0	4.04307	4.0283
3.0	3.26635	3.245
4.0	3.90324	3.85249
3.0	3.67774	3.70628
4.0	3.63004	3.63388
4.0	3.81855	3.87603
5.0	3.68681	3.70237
3.0	3.43277	3.39414
3.0	3.57584	3.58671
3.0	3.66573	3.61789
3.0	4.12051	4.07536
5.0	4.35109	4.31772
4.0	3.37375	3.35987
3.0	3.50391	3.51507
4.0	3.39887	3.40131
1.0	2.56686	2.56615
3.0	3.72387	3.69907
4.0	4.18474	4.16142
3.0	3.88968	3.87843
5.0	3.89355	3.90883
4.0	4.19437	4.19264
4.0	3.9646	3.95639
3.0	3.6585	3.62501
3.0	3.52114	3.47247
3.0	3.93125	3.87886
4.0	3.70138	3.7165
3.0	3.42943	3.43078
5.0	3.97677	3.97732
3.0	3.6298	3.61699
3.0	3.14906	3.17494
3.0	3.2231	3.2046
3.0	3.77744	3.78997
4.0	3.66427	3.6834
4.0	4.00742	3.99099
4.0	4.6604	4.67414
4.0	3.93714	3.96292
3.0	3.52317	3.52363
4.0	4.38901	4.37099
4.0	4.09168	4.11142
5.0	3.28494	3.27277
3.0	3.46623	3.48376
3.0	3.53313	3.52118
3.0	3.30425	3.32858
4.0	4.05378	4.0768
5.0	4.03051	4.02936
2.0	3.22141	3.22528
3.0	3.6386	3.64253
4.0	4.22079	4.2101
4.0	4.58984	4.57651
3.0	3.05366	3.03645
4.0	3.76764	3.77118
3.0	2.78531	2.80009
4.0	3.41735	3.42394
5.0	4.17675	4.1655
3.0	3.5411	3.55251
4.0	3.80026	3.81161
2.0	3.05286	3.03313
4.0	3.39611	3.37138
4.0	3.49023	3.51539
5.0	4.00152	3.98231
4.0	3.7528	3.77692
4.0	3.94188	3.94627
4.0	4.16665	4.13236
3.0	3.22248	3.2134
4.0	3.15486	3.13584
4.0	4.00547	4.02558
3.0	4.27293	4.26188
5.0	3.78452	3.81347
4.0	3.84292	3.83753
3.0	3.69362	3.68529
4.0	4.43841	4.42766
2.0	3.10254	3.10435
4.0	4.05684	4.05731
4.0	3.91969	3.90096
2.0	3.0671	3.08333
2.0	2.98549	2.9683
5.0	3.99543	3.94797
4.0	3.85979	3.83501
3.0	3.48937	3.47272
4.0	3.68216	3.72455
4.0	3.74237	3.69778
4.0	4.24402	4.2246
2.0	3.65391	3.63415
4.0	3.943	3.92891
5.0	3.90425	3.88034
5.0	3.59193	3.59902
5.0	3.9963	3.98771
4.0	3.54732	3.55572
3.0	3.36887	3.43043
5.0	3.8869	3.86564
3.0	3.33567	3.31125
3.0	3.35046	3.3508
4.0	3.98148	3.97288
4.0	4.16585	4.17885
4.0	3.83062	3.85714
3.0	3.56542	3.48071
5.0	4.28859	4.28907
4.0	3.59738	3.62286
4.0	3.87554	3.87758
3.0	4.16192	4.15469
4.0	4.40782	4.37168
2.0	2.85684	2.88312
4.0	3.15385	3.16509
4.0	3.81013	3.80441
5.0	4.04363	4.09003
2.0	2.77667	2.7827
4.0	3.9896	3.97066
4.0	4.29515	4.29596
4.0	3.46675	3.52872
4.0	4.03035	4.04041
4.0	3.96173	3.96063
4.0	3.81931	3.84312
4.0	4.04332	4.05699
4.0	4.0079	4.0225
3.0	3.95736	3.96946
4.0	3.25854	3.23404
3.0	3.13291	3.08632
5.0	4.1683	4.17552
4.0	4.13077	4.11294
3.0	3.81198	3.80951
4.0	3.69214	3.69633
3.0	3.27718	3.25955
4.0	3.78316	3.78724
5.0	4.09076	4.07228
4.0	3.68359	3.70779
4.0	4.13512	4.13866
1.0	3.00185	2.99892
4.0	3.85356	3.84762
3.0	3.6361	3.62732
4.0	4.17456	4.20307
4.0	3.48563	3.48774
5.0	4.15223	4.14916
2.0	3.21665	3.21876
4.0	3.5819	3.564
5.0	3.6766	3.66132
4.0	4.46653	4.45508
4.0	4.28315	4.28732
4.0	3.94218	3.95219
4.0	3.79035	3.78395
4.0	3.66378	3.66879
4.0	3.81826	3.81654
4.0	4.18683	4.18766
3.0	3.92166	3.90916
4.0	3.92483	3.90389
3.0	3.33418	3.33735
4.0	2.83529	2.83238
4.0	3.48215	3.4859
4.0	4.10628	4.15441
4.0	3.38909	3.39742
2.0	2.2078	2.20099
4.0	3.94492	3.94404
3.0	3.23356	3.24926
3.0	3.3889	3.39597
3.0	3.343	3.33458
4.0	3.71358	3.70562
4.0	3.94	3.92543
4.0	4.11662	3.9852
4.0	3.30494	3.31409
4.0	3.87073	3.84342
4.0	4.13355	4.12791
4.0	3.45487	3.47202
3.0	4.04707	4.0259
4.0	3.70989	3.70986
4.0	3.81958	3.81337
5.0	3.93333	3.95049
5.0	3.8811	3.88429
4.0	3.85398	3.85703
4.0	4.11364	4.10158
2.0	2.90122	2.93271
4.0	3.28129	3.26845
3.0	2.91036	2.90011
2.0	2.77919	2.78902
4.0	3.66032	3.74719
4.0	4.19617	4.22219
3.0	3.64347	3.60644
5.0	3.45782	3.44061
3.0	3.78197	3.76753
4.0	4.49419	4.48962
5.0	4.48091	4.46339
4.0	3.99301	3.93904
1.0	1.84755	1.85799
4.0	4.72763	4.73461
4.0	3.8936	3.86406
4.0	4.32754	4.30961
5.0	3.84548	3.82484
3.0	3.168	3.14327
5.0	4.07683	4.07597
3.0	2.63033	2.61881
3.0	3.82287	3.82366
3.0	3.76146	3.74085
4.0	4.03854	4.03112
3.0	3.51153	3.49696
3.0	3.74779	3.78672
3.0	2.96641	2.9852
3.0	3.62838	3.63479
4.0	3.36218	3.34869
2.0	3.18819	3.24913
3.0	3.2662	3.27893
5.0	4.39956	4.39034
4.0	3.97965	3.95211
4.0	4.04375	4.04891
1.0	2.95825	2.89721
4.0	3.71218	3.7116
3.0	3.4457	3.43279
4.0	3.7333	3.72196
3.0	3.98777	3.9446
3.0	3.71968	3.72274
5.0	3.34541	3.36257
